Город,Район ,Айыл кенеш,село/город,Код ОЗ,Краткое название ОЗ  ,Полное название ОЗ,Вид ,Тип организации 
Жалалабатская обл.,Аксыйский район,Топ-Джангакский аилкенеш,с.Кара-Суу,3003,"ФАП ""КАРА-СУУ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""КАРА-СУУ""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Аксыйский район,Топ-Джангакский аилкенеш,с.Кара-Суу,3047,"ФАП ""ЧАЛДЫВАР""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""ЧАЛДЫВАР""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Аксыйский район,Топ-Джангакский аилкенеш,с.Кара-Суу,3048,"ФАП ""ТОПОРУК""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""ТОПОРУК""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Аксыйский район,Топ-Джангакский аилкенеш,с.Кара-Суу,3049,"ФАП ""ЖЫЛКОЛ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""ЖЫЛКОЛ""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Аксыйский район,Джерге-Талский аилкенеш,с.Боспиек,3111,"ФАП ""БОСПИЕК""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""БОСПИЕК""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Аксыйский район,Джерге-Талский аилкенеш,с.Джерге-Тал,3598,"ГСВ ""ДЖЕРГЕ-ТАЛ""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ ""ДЖЕРГЕ-ТАЛ""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Аксыйский район,Джерге-Талский аилкенеш,с.Джерге-Тал,3616,"ФАП ""КАПЧЫГАЙ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""КАПЧЫГАЙ""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Аксыйский район,Уч-Коргонский аилкенеш,с.Кызыл-Джар,3607,"ГСВ ""КЫЗЫЛ-ДЖАР""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ ""КЫЗЫЛ-ДЖАР""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Аксыйский район,Уч-Коргонский аилкенеш,с.Кызыл-Джар,3608,ГСВ №15,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №15,Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Аксыйский район,Уч-Коргонский аилкенеш,с.Кум,3121,"ФАП ""КУМ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""КУМ""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Аксыйский район,Уч-Коргонский аилкенеш,с.Кызыл-Джар,3104,"ФТБ ""КЫЗЫЛ-ДЖАР""","ФИЛИАЛ ТЕРРИТОРИАЛЬНОЙ БОЛЬНИЦЫ ""КЫЗЫЛ-ДЖАР""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Ноокенский район,NULL,г.Кочкор-Ата,3259,ТБ КОЧКОР-АТИНСКАЯ,КОЧКОР-АТИНСКАЯ ТЕРРИТОРИАЛЬНАЯ БОЛЬНИЦА,Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Ноокенский район,NULL,г.Кочкор-Ата,3726,"ЦСМ ""КОЧКОР-АТА""","ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ ""КОЧКОР-АТА""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Ноокенский район,NULL,г.Кочкор-Ата,3448,ГСВ №16,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №16,Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Ноокенский район,NULL,г.Кочкор-Ата,3449,ГСВ №17,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №17,Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Ноокенский район,Аралский аилкенеш,с.Арал,3654,"ГСВ ""АРАЛ""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ ""АРАЛ""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Ноокенский район,Аралский аилкенеш,с.Арал,3073,"ФАП ""ЖИВПРОМ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""ЖИВПРОМ""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Ноокенский район,Бюргендинский аилкенеш,с.Бюргендю,3078,"ФАП ""КЫПЧАК-ТАЛАА""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""КЫПЧАК-ТАЛАА""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Ноокенский район,Бюргендинский аилкенеш,с.Ноошкен,3052,"ФАП ""КОКОНДУК""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""КОКОНДУК""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Ноокенский район,Бюргендинский аилкенеш,с.Ноошкен,3033,"ФАП ""КУРАМА""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""КУРАМА""",Лечебно-профилактические организации,Государственные организации Минздрава
Жалалабатская обл.,Ноокенский район,Бюргендинский аилкенеш,с.Бюргендю,3261,"ФТБ ""БЮРГЕНДЮ""","УЧАТСКОВАЯ БОЛЬНИЦА ""БЮРГЕНДЮ""",Лечебно-профилактические организации,Государственные организации Минздрава
